"abandoned","able","about","absorbed","abused","accepted","accessible","acknowledgement","across","acting","activity","adventurous","aesthetics","affect","affection","affectionate","afraid","agenda","aggravated","aggressive","agitated","agony","alarmed","alcoholic","alert","alienated","alive","all","aloof","always","amazed","ambivalent","amused","amy","and","angry","anguished","animated","animosity","annoyed","anxiety","anxious","anything","apathetic","appalled","appeal","appear","appreciate","appreciated","appreciative","apprehensive","ardent","are","aroused","arrogant","ashamed","ask","asshole","astonished","attacked","attention","aunt","aversion","awake","award","awed","awfully","bad","badly","baffled","balanced","bar","beat","because","bed","been","before","being","below","bereaved","betrayed","better","between","bewildered","big","birthday","bit","bitch","bitter","blah","blames","blessings","blissful","blue","bored","boss","bothering","bouyant","boxed","breathless","bringing","brochures","broke","brokenhearted","brother","brush","bugs","bullied","bunch","burnt","busy","but","call","called","calm","can","cancelled","cancelling","candy","cannot","care","carefree","cast","center","centered","certain","chagrined","channel","charity","cheated","cheerful","child","childhood","children","choose","clean","cleaned","clear","client","clue","coerced","cold","come","comes","comfortable","coming","communicate","company","compassionate","complacent","complains","compossed","compulsive","concerned","conference","confidence","confident","confused","congrats","conscious","constantly","contact","contempt","content","contract","cook","cool","cornered","could","counting","create","criticized","cross","crush","cunt","curious","dad","daddy","day","dazed","dazzled","deal","deeply","dejected","delighted","dependent","depleted","depressed","despair","despondent","detached","details","devastated","dialogue","dick","did","didn","diminished","dinner","disaffected","disappointed","discombobulated","disconcerted","disconnected","discouraged","disenchanted","disgruntled","disgusted","disgusting","disheartened","dislike","dismayed","disorganized","displeased","disquieted","distant","distracted","distressed","district","distrusted","disturbance","disturbed","disturbing","documents","doesn","doing","don","doug","down","downcast","downhearted","dread","drink","drinking","drive","dull","during","each","eager","eat","ebulliant","ecstatic","edgy","effervescent","elated","embarassed","embittered","emotional","empowered","enchanted","encouraged","energetic","engaged","engrossed","enlivened","enraged","enthralled","enthusiastic","entranced","environment","equanimous","evening","ever","every","exams","exasperated","excited","exhausted","exhilarated","expectant","experiences","express","exuberant","exultant","failure","fair","family","fascinated","father","fatigued","fear","fearful","feel","feeling","feels","felt","fidgety","find","fingernails","finish","finishe","first","fist","floor","flustered","food","for.","foreboding","forlorn","forward","fought","free","frequently","friendly","friends","frightened","front","frustrated","fuck","fulfilled","furious","further","games","generous","get","gets","getting","giddy","give","given","giving","glad","gleeful","gloomy","glorious","glowing","goal","going","good","grades","granted","grateful","gratified","greet","grief","grow","guilty","guitar","had","hadn","hamilton","hank","happy","harried","harsh","has","hate","have","haven","having","headed","health","healthy","hear","heard","heartbroken","hearted","heavy","helpful","helpless","henry","her","here","hesitant","him","hire","his","history","hit","hitting","home","homework","honest","honor","hopeful","hopeless","hoping","horrible","horrified","hostile","hot","hours","how","humored","hurt","hurting","hurts","husband","idiot","ignored","image","impaired","impatient","inadequate","inappropriate","incensed","incessantly","indifferent","indignant","infuriated","infuriates","initiated","inquisitive","insensitive","insenstive","inspired","instead","insult","insulting","intense","interested","interrupted","intimidated","into","intrigued","invigorated","involved","irate","irked","irresponsible","irritate","irritated","isn","issue","jack","janice","jealous","jerk","jesse","jim","jittery","job","john","joyful","joyous","jubilant","judged","judgements","just","keep","keyed","kid","knew","know","laid","last","late","lately","law","lazy","least","leave","leaving","lectures","led","leery","let","lethargic","lied","life","like","liked","limit","line","listening","listless","little","lively","livid","living","load","lonely","long","look","looking","looks","lost","lot","loud","louder","love","loving","luke","lunch","mad","make","makes","man","manipulated","manipulative","many","married","meals","mean","meet","meeting","meetings","melancholy","mellow","merry","might","minorities","minority","minutes","mirthful","miserable","mistakes","mistrustful","misunderstood","moment","mommy","money","mopey","more","morose","mortified","most","mournful","mouth","moved","much","music","myself","mystified","nancy","nazis","need","needed","needing","needy","neglected","nervous","nettled","never","night","not","now","numb","observed","off","offered","office","often","one","only","open","opinion","opportunity","opted","optimistic","others","our","out","outraged","over","overcome","overjoyed","overtime","overwhelmed","overworked","pam","panicked","partner","passionate","passive","patronized","peace","peaceful","pence","people","perky","perplexed","personality","perturbed","pessimistic","petrified","phone","picky","planned","play","player","pleasant","pleased","policy","poor","pounded","powerless","predictability","prejudiced","prepare","pressured","pretty","principal","privacy","problem","problems","procrastinates","professional","progressed","project","promise","property","protection","proud","provoked","psychopath","public","puppet","put","putin","puzzled","quiet","racist","radiant","raise","raises","ran","rancorous","rapturous","rattled","ready","really","reason","recall","received","recognized","refreshed","refuses","regretful","rejected","rejuvenated","relationship","relaxed","relieved","reluctant","rely","remorseful","removed","renewed","repelled","repulsed","resentful","respect","responsible","rested","restless","restored","revived","ride","right","room","row","running","sad","safe","safely","said","salary","sam","satisfied","say","saying","says","scared","scarred","school","scored","seated","seats","secure","see","seen","seldom","self","selfish","sensitive","serene","shaky","sharing","she","shocked","should","shovel","show","sidewalk","sister","skeptical","sleeps","sleepy","sloppy","smart","smith","smoking","snow","soccer","some","someone","something","sometimes","son","sorrowful","sorry","speaker","speed","spellbound","spelling","spend","spent","spiritless","splendid","spoken","started","startled","stay","sticking","still","stimulated","stop","stored","stories","street","stressing","strong","student","studies","stupid","supervisor","supper","surprised","suspend","suspicious","switched","sympathetic","table","take","taken","talk","talked","talks","teeth","television","tell","telling","tender","tenth","tepid","terrified","than","thank","thankful","that","the","their","then","there","these","they","thing","things","think","thinking","thinks","this","threatened","three","thrilled","tickled","time","times","tired","together","told","too","torn","totally","touched","tranquil","treated","troubled","truly","trusting","turbulent","turmoil","twice","ugly","unappreciated","uncomfortable","unconcerned","understand","understood","uneasy","unglued","unhappy","unheard","unimportant","uninterested","unnerved","unseen","unsettled","unsteady","unsupported","unwanted","upbeat","upset","uptight","urge","used","useless","uses","using","very","vexed","vibrant","violence","visit","voice","wall","want","wanted","wanting","wants","war","warm","wary","was","watched","watching","ways","weary","week","weekend","were","what","when","whenever","whether","which","while.","who","whom","wide","wife","will","wistful","with","withdrawn","without","woeful","won","wonder","wonderful","word","words","work","workers","works","worn","worried","worth","worthless","would","wretched","writing","year","years","yellow","yells","yesterday","you","you.","your","yourself","zestful","TrueFalseNVC"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
